,id,customer_id,start_latitude,start_longitude,srid,net_price
4870,3204699,54859,51.923313,4.491472,28992,323
4871,3204701,63695,51.921276,4.50567,28992,389
4872,3204712,187535,51.918446,4.467778,28992,382
4873,3204713,35824,51.914406,4.469172,28992,0
4874,3204719,24272,51.905773,4.4605,28992,267
4875,3204724,17347,51.924759,4.495073,28992,500
4876,3204725,54859,51.920033,4.4953,28992,185
4877,3204728,42665,51.921852,4.468246,28992,432
4878,3204731,109810,51.919884,4.477555,28992,461
4879,3204732,124382,51.907146,4.495808,28992,61
4880,3204733,74847,51.920116,4.467093,28992,385
4881,3204736,97776,51.915154,4.475197,28992,238
4882,3204739,123241,51.921719,4.510013,28992,208
4883,3204742,112404,51.926762,4.462567,28992,189
4884,3204760,79050,51.920792,4.479898,28992,173
4885,3205069,52657,51.960342,4.504189,28992,23
4886,3205070,191807,51.924213,4.469079,28992,292
4887,3205072,42665,51.92239,4.468874,28992,96
4888,3205074,37088,51.916603,4.487322,28992,469
4889,3205078,145663,51.917953,4.458042,28992,400
4890,3205082,64929,51.923687,4.46873,28992,55
4891,3205097,115541,51.9212,4.484598,28992,211
4892,3205099,11418,51.924191,4.468953,28992,251
4893,3205102,40781,51.924198,4.468868,28992,82
4894,3205105,63695,51.921223,4.505635,28992,114
4895,3205108,187269,51.939262,4.480498,28992,62
4896,3205110,82440,51.920002,4.51407,28992,372
4897,3205115,50199,51.933266,4.478478,28992,472
4898,3205116,37088,51.917118,4.483762,28992,435
4899,3205117,133001,51.922394,4.47135,28992,118
4900,3205118,133001,51.921589,4.470664,28992,55
4901,3205123,187273,51.919117,4.52697,28992,277
4902,3205124,185691,51.920506,4.510493,28992,169
4903,3205127,13420,51.911819,4.482275,28992,155
4904,3205128,189350,51.90189,4.459962,28992,187
4905,3205130,50825,51.913998,4.486362,28992,218
4906,3205131,62035,51.919872,4.487628,28992,332
4907,3205132,11418,51.923203,4.472008,28992,302
4908,3205138,97776,51.911438,4.478285,28992,41
4909,3205139,15869,51.92065,4.495252,28992,253
4910,3205143,71230,51.90448,4.460367,28992,266
4911,3205144,155850,51.922928,4.473838,28992,65
4912,3205149,155850,51.922909,4.473898,28992,117
4913,3205150,109938,51.93269,4.490322,28992,72
4914,3205156,41104,51.959782,4.472297,28992,190
4915,3205157,12393,51.922577,4.473794,28992,487
4916,3205160,66376,51.921619,4.471203,28992,124
4917,3205162,12393,51.922958,4.473945,28992,430
4918,3205163,16860,51.920673,4.511472,28992,184
4919,3205165,46952,51.923283,4.47415,28992,415
4920,3205167,46952,51.922794,4.473652,28992,430
4921,3205176,30204,51.924301,4.468712,28992,173
4922,3205180,188263,51.917702,4.456695,28992,259
4923,3205186,22540,51.923992,4.468725,28992,435
4924,3205187,63695,51.915798,4.477667,28992,62
4925,3205190,40240,51.928379,4.47869,28992,275
4926,3205195,31635,51.915977,4.467797,28992,15
4927,3205198,25270,51.928158,4.496145,28992,328
4928,3205204,41104,51.959877,4.472572,28992,324
4929,3205210,47607,51.923439,4.52952,28992,89
4930,3205228,22867,51.927502,4.479207,28992,182
4931,3205234,115541,51.920967,4.48676,28992,134
4932,3205235,22730,51.919281,4.527017,28992,333
4933,3205244,58930,51.907879,4.492333,28992,136
4934,3205250,12393,51.923466,4.477625,28992,259
4935,3205251,17911,51.91721,4.523537,28992,390
4936,3205252,56643,51.920555,4.511025,28992,104
4937,3205254,62035,51.924381,4.498919,28992,444
4938,3205258,22867,51.925045,4.47813,28992,476
4939,3205261,118349,51.918686,4.48017,28992,335
4940,3205263,82440,51.920017,4.514065,28992,179
4941,3205269,20473,51.917526,4.453853,28992,133
4942,3205286,17911,51.917278,4.52352,28992,459
4943,3205289,16013,51.923794,4.471883,28992,406
4944,3205291,64929,51.924187,4.468884,28992,396
4945,3205293,43255,51.945011,4.476089,28992,374
4946,3205295,19791,51.921135,4.479152,28992,495
4947,3205301,187413,51.928139,4.47665,28992,217
4948,3205304,58930,51.907417,4.491955,28992,365
4949,3205307,31635,51.916363,4.469538,28992,390
4950,3205330,104468,51.896675,4.523548,28992,344
4951,3205331,54859,51.924374,4.493078,28992,333
4952,3205333,95558,51.919868,4.47197,28992,204
4953,3205334,54866,51.908863,4.435872,28992,202
4954,3205337,37640,51.912163,4.45431,28992,125
4955,3205340,134497,51.910095,4.470353,28992,198
4956,3205341,41829,51.920734,4.490475,28992,156
4957,3205342,56526,51.92062,4.51155,28992,208
4958,3205343,41104,51.943443,4.471743,28992,408
4959,3205346,16860,51.923069,4.508927,28992,457
4960,3205348,113495,51.921017,4.479815,28992,282
4961,3205351,118477,51.926029,4.463829,28992,492
4962,3205352,18121,51.931931,4.486533,28992,387
4963,3205355,36488,51.924286,4.493124,28992,240
4964,3205356,112404,51.92033,4.479567,28992,289
4965,3205357,186365,51.919113,4.490585,28992,493
4966,3205358,82440,51.92379,4.507635,28992,406
4967,3205363,109938,51.932655,4.490393,28992,64
4968,3205366,68288,51.913906,4.450305,28992,483
4969,3205368,186774,51.912182,4.454332,28992,280
4970,3205372,138511,51.922653,4.500888,28992,292
4971,3205378,21637,51.920265,4.479665,28992,454
4972,3205397,121297,51.911663,4.464175,28992,139
4973,3205383,18808,51.9175,4.453933,28992,251
4974,3205384,95558,51.919899,4.471628,28992,386
4975,3205385,20473,51.921116,4.459348,28992,264
4976,3205387,113495,51.921005,4.479619,28992,291
4977,3205390,40836,51.919144,4.474033,28992,240
4978,3205393,58930,51.916821,4.47452,28992,451
4979,3205395,175552,51.916393,4.480828,28992,349
4980,3205399,32449,51.924198,4.469012,28992,265
4981,3205458,121297,51.90987,4.46227,28992,399
4982,3205404,158126,51.901878,4.483695,28992,431
4983,3205413,30638,51.938721,4.4714,28992,391
4984,3205414,36670,51.902523,4.459136,28992,185
4985,3205416,52657,51.961929,4.501019,28992,3
4986,3205418,15555,51.9244,4.512017,28992,478
4987,3205419,30778,51.930775,4.469347,28992,320
4988,3205420,103598,51.906925,4.500802,28992,442
4989,3205425,182810,51.910339,4.478763,28992,134
4990,3205427,160009,51.916031,4.521578,28992,464
4991,3205445,183799,51.925072,4.488538,28992,320
4992,3205446,21637,51.921574,4.471813,28992,494
4993,3205447,30778,51.923351,4.474295,28992,120
4994,3205448,36517,51.926098,4.486088,28992,238
4995,3205451,61832,51.92408,4.474198,28992,281
4996,3205452,100040,51.919907,4.441884,28992,315
4997,3205453,47607,51.894119,4.52754,28992,292
4998,3205456,35375,51.909115,4.479393,28992,328
4999,3205460,34783,51.905296,4.496123,28992,306
5000,3205472,113123,51.902542,4.495755,28992,260
5001,3205475,18768,51.917278,4.523422,28992,201
5002,3205478,133001,51.926674,4.46215,28992,282
5003,3205479,30885,51.919167,4.527015,28992,63
5004,3205480,18230,51.910774,4.472723,28992,182
5005,3205481,155626,51.923698,4.46867,28992,48
5006,3205486,185777,51.919193,4.527035,28992,245
5007,3205495,183716,51.91721,4.523308,28992,323
5008,3205496,34783,51.905327,4.496588,28992,314
5009,3205497,68288,51.914051,4.450375,28992,14
5010,3205502,191954,51.919006,4.488675,28992,400
5011,3205504,191265,51.923874,4.468663,28992,30
5012,3205508,36670,51.902237,4.460902,28992,338
5013,3205513,107937,51.916767,4.530378,28992,231
5014,3205519,30224,51.921726,4.483048,28992,381
5015,3205521,21405,51.921043,4.483022,28992,58
5016,3205523,30344,51.925858,4.476648,28992,215
5017,3205525,34422,51.919121,4.527017,28992,265
5018,3205531,19956,51.923679,4.507073,28992,493
5019,3205536,88691,51.912086,4.454293,28992,295
5020,3205550,58353,51.913906,4.450338,28992,343
5021,3205551,30224,51.922028,4.48227,28992,19
5022,3205552,64055,51.919697,4.48525,28992,77
5023,3205553,18808,51.920444,4.469447,28992,118
5024,3205555,27562,51.894035,4.527542,28992,401
5025,3205556,188102,51.917229,4.52318,28992,103
5026,3205558,46952,51.911098,4.459203,28992,474
5027,3205564,42154,51.915016,4.487842,28992,367
5028,3205568,164766,51.912479,4.467265,28992,253
5029,3205570,53570,51.921261,4.532038,28992,334
5030,3205572,188102,51.917225,4.52315,28992,84
5031,3205573,174662,51.900063,4.479663,28992,273
5032,3205575,179837,51.91724,4.523318,28992,354
5033,3205576,53570,51.921257,4.532038,28992,381
5034,3205579,24227,51.904152,4.458963,28992,7
5035,3205580,191710,51.919647,4.495273,28992,161
5036,3205581,18121,51.932823,4.489225,28992,263
5037,3205584,163363,51.919231,4.527057,28992,2
5038,3205585,191710,51.919678,4.495258,28992,60
5039,3205594,23652,51.922752,4.465423,28992,276
5040,3205595,40781,51.927761,4.479422,28992,138
5041,3205597,107937,51.915668,4.529287,28992,162
5042,3205598,57669,51.914391,4.502732,28992,299
5043,3205601,61832,51.922607,4.475934,28992,459
5044,3205602,54859,51.923107,4.486545,28992,238
5045,3205603,36670,51.904099,4.458978,28992,356
5046,3205604,40781,51.905418,4.496087,28992,258
5047,3205608,188034,51.928421,4.478375,28992,157
5048,3205612,53845,51.917477,4.472813,28992,268
5049,3205613,187269,51.928833,4.475697,28992,382
5050,3205614,29846,51.922081,4.478522,28992,235
5051,3205615,44921,51.904381,4.484378,28992,106
5052,3205621,15869,51.918324,4.48049,28992,420
5053,3205622,191710,51.919834,4.496222,28992,24
5054,3205624,14195,51.919868,4.48036,28992,142
5055,3205625,17426,51.918373,4.459249,28992,326
5056,3205626,113123,51.919762,4.480375,28992,331
5057,3205627,113123,51.922131,4.478528,28992,113
5058,3205629,155850,51.932892,4.489131,28992,119
5059,3205631,35678,51.905655,4.489563,28992,211
5060,3205632,15869,51.917641,4.478498,28992,296
5061,3205633,62608,51.916531,4.475963,28992,87
5062,3205637,191710,51.919781,4.496177,28992,183
5063,3205638,44341,51.929424,4.479681,28992,106
5064,3205641,36819,51.930672,4.461343,28992,284
5065,3205642,24723,51.920235,4.4736,28992,128
5066,3205644,180647,51.905136,4.49681,28992,102
5067,3205647,14195,51.919888,4.480388,28992,156
5068,3205650,48268,51.943409,4.471786,28992,20
5069,3205652,67038,51.921745,4.514753,28992,309
5070,3205659,49968,51.921322,4.486073,28992,178
5071,3205662,41947,51.924522,4.509552,28992,376
5072,3205663,183619,51.919998,4.473893,28992,182
5073,3205664,17014,51.919792,4.471658,28992,415
5074,3205665,179837,51.917187,4.523388,28992,394
5075,3205666,110483,51.916092,4.521492,28992,307
5076,3205667,101964,51.924614,4.471223,28992,275
5077,3205668,16571,51.920609,4.485307,28992,479
5078,3205669,185690,51.917198,4.523347,28992,468
5079,3205672,24723,51.921692,4.482749,28992,135
5080,3205645,121170,51.921253,4.531917,28992,306
5081,3205673,183619,51.928848,4.4757,28992,487
5082,3205674,187269,51.934052,4.482465,28992,289
5083,3205675,115360,51.907043,4.490133,28992,101
5084,3205678,41947,51.927841,4.509997,28992,249
5085,3205679,49295,51.936913,4.492545,28992,21
5086,3205682,62608,51.915493,4.477197,28992,170
5087,3205683,52720,51.90506,4.496803,28992,202
5088,3205685,48268,51.943409,4.471745,28992,239
5089,3205686,19857,51.912163,4.454257,28992,106
5090,3205689,191710,51.918568,4.494078,28992,459
5091,3205690,44921,51.904388,4.484337,28992,189
5092,3205692,179181,51.91671,4.44682,28992,377
5093,3205693,149841,51.917938,4.47661,28992,119
5094,3205694,113383,51.917194,4.523218,28992,203
5095,3205695,49846,51.92778,4.509053,28992,439
5096,3205696,12968,51.92561,4.477578,28992,146
5097,3205698,188102,51.923683,4.472128,28992,470
5098,3205699,164161,51.910748,4.472658,28992,24
5099,3205700,185653,51.91227,4.46736,28992,46
5100,3205702,52720,51.905125,4.496757,28992,92
5101,3205703,155850,51.924099,4.469035,28992,246
5102,3205709,171224,51.924068,4.468898,28992,387
5103,3205712,88691,51.909485,4.458028,28992,389
5104,3205713,31710,51.92342,4.466868,28992,219
5105,3205715,58530,51.920406,4.510925,28992,142
5106,3205716,67038,51.92112,4.513057,28992,208
5107,3205717,49846,51.924236,4.511885,28992,246
5108,3205720,122855,51.916077,4.442465,28992,372
5109,3205724,94395,51.913273,4.481725,28992,427
5110,3205725,98264,51.924553,4.509587,28992,6
5111,3205727,60957,51.910908,4.47777,28992,321
5112,3205730,32112,51.922787,4.473642,28992,158
5113,3205731,18118,51.924568,4.47084,28992,188
5114,3205734,22474,51.914234,4.457308,28992,291
5115,3205738,164766,51.912384,4.46738,28992,181
5116,3205739,36885,51.918747,4.510388,28992,75
5117,3205740,17416,51.923161,4.471557,28992,291
5118,3205741,19857,51.912155,4.454268,28992,105
5119,3205742,77697,51.909321,4.501413,28992,154
5120,3205746,177513,51.921249,4.534443,28992,227
5121,3205748,182641,51.923607,4.472,28992,61
5122,3205754,94395,51.913387,4.482375,28992,453
5123,3205758,144787,51.919811,4.507228,28992,154
5124,3205759,121188,51.912136,4.454485,28992,246
5125,3205760,118477,51.896587,4.523623,28992,40
5126,3205763,106873,51.921089,4.459327,28992,358
5127,3205765,191975,51.92416,4.468908,28992,407
5128,3205766,121188,51.912174,4.454475,28992,46
5129,3205768,173768,51.917202,4.523583,28992,454
5130,3205770,29702,51.919655,4.466297,28992,491
5131,3205771,37238,51.923725,4.487403,28992,151
5132,3205772,47016,51.931843,4.486846,28992,46
5133,3205773,99532,51.922203,4.484185,28992,201
5134,3205776,22571,51.941853,4.469747,28992,164
5135,3205778,22571,51.94825,4.486175,28992,280
5136,3205783,64428,51.909653,4.456831,28992,8
5137,3205787,16001,51.950172,4.555753,28992,169
5138,3205790,22571,51.948238,4.486136,28992,380
5139,3205791,466,51.950386,4.55287,28992,320
5140,3205792,39985,51.921879,4.497746,28992,362
5141,3205796,160571,51.906612,4.47591,28992,330
5142,3205797,19857,51.912128,4.454347,28992,149
5143,3205798,18467,51.91922,4.479665,28992,70
5144,3205799,185777,51.91983,4.496183,28992,39
5145,3205800,187269,51.928181,4.459485,28992,169
5146,3205801,6892,51.924423,4.486358,28992,29
5147,3205803,39975,51.919209,4.526977,28992,3
5148,3205804,466,51.950294,4.552707,28992,319
5149,3205806,466,51.952374,4.552001,28992,251
5150,3205807,39975,51.919182,4.527002,28992,67
5151,3205808,21405,51.934101,4.485697,28992,423
5152,3205812,34237,51.916924,4.469455,28992,467
5153,3205813,22571,51.946106,4.474002,28992,282
5154,3205815,22571,51.941849,4.469785,28992,438
5155,3205816,71711,51.93055,4.50377,28992,92
5156,3205817,36679,51.927483,4.506753,28992,91
5157,3205818,164766,51.912373,4.467339,28992,28
5158,3205819,47607,51.896664,4.523571,28992,259
5159,3205820,17154,51.901623,4.48611,28992,274
5160,3205821,185691,51.905121,4.496763,28992,215
5161,3205823,28908,51.931858,4.486905,28992,65
5162,3205825,50690,51.933262,4.488749,28992,210
5163,3205829,187251,51.92416,4.468833,28992,219
5164,3205830,176024,51.924072,4.468972,28992,335
5165,3205831,11418,51.925125,4.478562,28992,466
5166,3205833,47607,51.896648,4.523528,28992,274
5167,3205836,30370,51.939713,4.485502,28992,307
5168,3205837,466,51.949604,4.555175,28992,262
5169,3205842,187905,51.911396,4.478145,28992,48
5170,3205847,189089,51.920193,4.473612,28992,431
5171,3205849,13420,51.916553,4.527897,28992,464
5172,3205850,17014,51.925541,4.477453,28992,64
5173,3205851,185691,51.90519,4.496775,28992,331
5174,3205853,13420,51.916473,4.528332,28992,3
5175,3205854,18220,51.917213,4.523295,28992,98
5176,3205855,122970,51.918011,4.476638,28992,196
5177,3205856,187251,51.924202,4.468976,28992,133
5178,3205857,166523,51.922077,4.407178,28992,497
5179,3205860,45055,51.935764,4.473094,28992,438
5180,3205862,187765,51.95237,4.552011,28992,35
5181,3205866,13420,51.916389,4.528527,28992,130
5182,3205867,29846,51.924492,4.486095,28992,261
5183,3205869,11418,51.923649,4.477593,28992,242
5184,3205872,122520,51.92202,4.497785,28992,308
5185,3205877,188274,51.899677,4.48263,28992,238
5186,3205879,166613,51.902763,4.49603,28992,491
5187,3205883,44493,51.923012,4.46956,28992,450
5188,3205889,59283,51.926994,4.514638,28992,291
5189,3205892,48697,51.95039,4.552688,28992,141
5190,3205893,113383,51.924469,4.495633,28992,284
5191,3205899,87201,51.925831,4.477002,28992,223
5192,3205900,71169,51.925125,4.47854,28992,66
5193,3205902,87201,51.92551,4.47746,28992,197
5194,3205903,67994,51.922722,4.478303,28992,306
5195,3205905,98801,51.927319,4.50977,28992,23
5196,3205908,146169,51.923965,4.472787,28992,317
5197,3205910,146169,51.92337,4.47288,28992,148
5198,3205911,17334,51.919704,4.49526,28992,321
5199,3205912,75641,51.932415,4.470647,28992,238
5200,3205913,185721,51.950363,4.55273,28992,461
5201,3205915,11198,51.927505,4.509223,28992,18
5202,3205918,146169,51.92337,4.47414,28992,383
5203,3205919,18220,51.924492,4.509848,28992,23
5204,3205920,17875,51.921928,4.493788,28992,284
5205,3205921,17875,51.921974,4.49374,28992,463
5206,3205922,105142,51.92646,4.478563,28992,433
5207,3205923,166523,51.921192,4.407565,28992,111
5208,3205925,77399,51.936054,4.495293,28992,302
5209,3205926,30778,51.912193,4.469101,28992,301
5210,3205930,97392,51.921093,4.512249,28992,248
5211,3205932,106958,51.925518,4.47888,28992,461
5212,3205935,123241,51.922569,4.488302,28992,434
5213,3205938,21073,51.925213,4.475033,28992,273
5214,3205939,65654,51.923134,4.48283,28992,241
5215,3205941,34043,51.92532,4.500972,28992,21
5216,3205943,166523,51.927612,4.399951,28992,101
5217,3205945,185721,51.95129,4.551919,28992,99
5218,3205946,16790,51.910034,4.470288,28992,0
5219,3205947,182873,51.914642,4.473128,28992,155
5220,3205949,187985,51.925495,4.477465,28992,59
5221,3205950,97392,51.920609,4.511115,28992,66
5222,3205952,54859,51.924156,4.48919,28992,54
5223,3205953,18098,51.927128,4.488883,28992,186
5224,3205956,89221,51.910099,4.47772,28992,274
5225,3205958,44427,51.921967,4.488825,28992,325
5226,3205962,98264,51.923748,4.510595,28992,28
5227,3205963,57962,51.915432,4.476173,28992,241
5228,3205964,20236,51.930561,4.50649,28992,152
5229,3205968,49295,51.916634,4.528315,28992,139
5230,3205969,168074,51.93391,4.462312,28992,206
5231,3205970,21706,51.92382,4.504433,28992,298
5232,3205971,23866,51.906883,4.476182,28992,182
5233,3205973,21310,51.917194,4.523473,28992,198
5234,3205977,49295,51.916428,4.528027,28992,252
5235,3205980,189089,51.919521,4.465187,28992,22
5236,3205984,185721,51.921227,4.532218,28992,376
5237,3205991,183289,51.916603,4.486565,28992,425
5238,3205993,65654,51.923553,4.484325,28992,140
5239,3205997,20368,51.921055,4.512195,28992,158
5240,3205999,160571,51.916283,4.478115,28992,447
5241,3206000,103151,51.923447,4.490557,28992,113
5242,3206001,17875,51.919617,4.488997,28992,400
5243,3206002,36148,51.92786,4.481195,28992,90
5244,3206003,75641,51.9324,4.470575,28992,330
5245,3206004,97776,51.921078,4.45943,28992,321
5246,3206005,32445,51.912575,4.466757,28992,34
5247,3206006,20646,51.917187,4.523558,28992,436
5248,3206008,44427,51.921963,4.493773,28992,19
5249,3206010,43698,51.91824,4.447302,28992,171
5250,3206012,189216,51.92329,4.511992,28992,289
5251,3206013,71170,51.93581,4.479522,28992,448
5252,3206014,23866,51.906727,4.475917,28992,222
5253,3206018,98264,51.922989,4.51087,28992,376
5254,3206020,24198,51.934963,4.491297,28992,280
5255,3206021,31433,51.927746,4.510026,28992,375
5256,3206028,13626,51.92144,4.482567,28992,289
5257,3206030,73101,51.935795,4.479563,28992,20
5258,3206009,67983,51.92168,4.488527,28992,196
5259,3206032,190392,51.932045,4.496727,28992,334
5260,3206033,31433,51.923977,4.50962,28992,494
5261,3206037,94395,51.914558,4.47293,28992,451
5262,3206038,50690,51.932793,4.479712,28992,173
5263,3206039,23093,51.93259,4.480144,28992,85
5264,3206041,164766,51.908375,4.463612,28992,292
5265,3206042,95558,51.900673,4.476582,28992,263
5266,3206044,17416,51.942348,4.470243,28992,50
5267,3206046,63695,51.918186,4.476557,28992,51
5268,3206047,21310,51.934818,4.458825,28992,262
5269,3206049,47592,51.917171,4.523509,28992,484
5270,3206050,54859,51.914532,4.472919,28992,165
5271,3206051,108533,51.904228,4.502125,28992,154
5272,3206053,67038,51.929619,4.53531,28992,328
5273,3206057,71169,51.96352,4.503025,28992,465
5274,3206058,54859,51.904373,4.496735,28992,350
5275,3206060,27164,51.920742,4.489015,28992,265
5276,3206065,75406,51.916592,4.48572,28992,192
5277,3206067,19189,51.904373,4.496753,28992,367
5278,3206068,45806,51.924187,4.46886,28992,110
5279,3206072,42792,51.931553,4.46507,28992,295
5280,3206073,24198,51.938454,4.496479,28992,329
5281,3206074,40243,51.92313,4.486538,28992,409
5282,3206076,28165,51.90567,4.489558,28992,335
5283,3206078,44232,51.918358,4.458842,28992,204
5284,3206079,466,51.931629,4.539818,28992,167
5285,3206083,27562,51.896542,4.523598,28992,334
5286,3206088,149401,51.915932,4.485915,28992,40
5287,3206090,29846,51.935772,4.475214,28992,281
5288,3206092,47016,51.921726,4.483193,28992,18
5289,3206093,33349,51.925018,4.462562,28992,493
5290,3206099,21310,51.934799,4.458792,28992,465
5291,3206102,89221,51.910011,4.4783,28992,243
5292,3206103,190392,51.934978,4.49121,28992,145
5293,3206106,57669,51.904694,4.486583,28992,131
5294,3206110,38662,51.914299,4.469089,28992,48
5295,3206112,185227,51.934769,4.457018,28992,441
5296,3206114,17416,51.924244,4.492605,28992,365
5297,3206115,180228,51.905266,4.486792,28992,414
5298,3206118,143919,51.936447,4.468197,28992,404
5299,3206121,70175,51.924129,4.468777,28992,122
5300,3206122,63695,51.91785,4.47651,28992,42
5301,3206124,20473,51.911613,4.468793,28992,69
5302,3206125,82094,51.923527,4.471492,28992,232
5303,3206127,121823,51.912575,4.429688,28992,154
5304,3206131,45806,51.924099,4.468788,28992,160
5305,3206132,56015,51.908627,4.492863,28992,426
5306,3206134,53585,51.917889,4.476501,28992,158
5307,3206135,66894,51.922783,4.508713,28992,467
5308,3206136,181010,51.912167,4.454329,28992,488
5309,3206138,50690,51.932812,4.479767,28992,136
5310,3206139,23061,51.920929,4.462247,28992,437
5311,3206140,66894,51.923275,4.511997,28992,25
5312,3206142,20473,51.912327,4.46803,28992,94
5313,3206143,31433,51.921684,4.510995,28992,71
5314,3206145,141965,51.91663,4.528315,28992,359
5315,3206146,98801,51.923119,4.482818,28992,239
5316,3206147,33349,51.926842,4.462798,28992,112
5317,3206148,31876,51.920135,4.489542,28992,365
5318,3206160,29702,51.913128,4.485102,28992,236
5319,3206161,42149,51.93314,4.478945,28992,145
5320,3206170,49195,51.92091,4.49095,28992,353
5321,3206172,72980,51.922493,4.469442,28992,40
5322,3206174,80371,51.909199,4.457541,28992,88
5323,3206175,107896,51.909351,4.501387,28992,155
5324,3206177,28827,51.917549,4.530313,28992,139
5325,3206180,51129,51.948185,4.486166,28992,206
5326,3206182,42304,51.922413,4.462228,28992,338
5327,3206184,110284,51.912952,4.480768,28992,54
5328,3206185,22245,51.922607,4.500902,28992,143
5329,3206186,53971,51.924191,4.46886,28992,328
5330,3206187,30301,51.912418,4.484692,28992,142
5331,3206188,23061,51.918388,4.476308,28992,6
5332,3206190,27164,51.908833,4.497382,28992,239
5333,3206194,25268,51.918674,4.484813,28992,497
5334,3206199,58353,51.919559,4.487185,28992,486
5335,3206200,164766,51.908363,4.463565,28992,239
5336,3206203,23080,51.922623,4.50085,28992,443
5337,3206204,171224,51.919079,4.458445,28992,334
5338,3206205,64023,51.906578,4.475976,28992,49
5339,3206207,74725,51.919315,4.489353,28992,131
5340,3206208,28827,51.917496,4.530334,28992,246
5341,3206211,22245,51.91708,4.518332,28992,259
5342,3206212,74725,51.919571,4.487223,28992,200
5343,3206214,183704,51.919464,4.487278,28992,425
5344,3206163,135442,51.923321,4.473202,28992,444
5345,3206219,187905,51.921398,4.478988,28992,28
5346,3206220,71169,51.963497,4.503003,28992,122
5347,3206223,38095,51.927475,4.509183,28992,416
5348,3206225,64023,51.906811,4.476143,28992,135
5349,3206229,64023,51.906685,4.47583,28992,174
5350,3206230,28827,51.923477,4.51227,28992,175
5351,3206231,82094,51.936165,4.477483,28992,135
5352,3206237,98264,51.924454,4.509762,28992,84
5353,3206239,166523,51.942486,4.368653,28992,290
5354,3206240,23019,51.919163,4.480098,28992,83
5355,3206241,22675,51.938873,4.479688,28992,279
5356,3206242,181010,51.917412,4.477527,28992,401
5357,3206244,72167,51.933968,4.462178,28992,253
5358,3206245,35330,51.924377,4.502072,28992,280
5359,3206246,159775,51.923561,4.471714,28992,477
5360,3206250,107896,51.911213,4.500627,28992,356
5361,3206472,187436,51.905258,4.455177,28992,66
5362,3206474,32515,51.912907,4.458396,28992,53
5363,3206475,18950,51.919838,4.507218,28992,74
5364,3206477,23080,51.922626,4.50084,28992,480
5365,3206479,38662,51.922081,4.511175,28992,391
5366,3206481,32515,51.911842,4.468655,28992,123
5367,3206482,98264,51.921959,4.509257,28992,19
5368,3206483,36885,51.923786,4.47463,28992,140
5369,3206487,190448,51.918156,4.476573,28992,56
5370,3206492,171224,51.926998,4.461735,28992,378
5371,3206495,123053,51.918129,4.489121,28992,325
5372,3206498,147961,51.902798,4.496192,28992,195
5373,3206500,23314,51.923679,4.47216,28992,162
5374,3206501,19981,51.914143,4.468593,28992,304
5375,3206502,56644,51.924381,4.481022,28992,154
5376,3206504,169618,51.92802,4.474555,28992,486
5377,3206505,190448,51.91811,4.476415,28992,322
5378,3206506,72980,51.922478,4.469429,28992,476
5379,3206507,58420,51.921204,4.532205,28992,100
5380,3206508,23314,51.923264,4.465295,28992,491
5381,3206509,166523,51.942524,4.368195,28992,382
5382,3206512,181428,51.923233,4.497405,28992,433
5383,3206513,191448,51.92643,4.44076,28992,457
5384,3206516,38095,51.927483,4.50927,28992,421
5385,3206517,150959,51.925587,4.478818,28992,391
5386,3206518,133304,51.913422,4.476997,28992,313
5387,3206520,20236,51.917221,4.523195,28992,489
5388,3206521,20368,51.916077,4.521478,28992,111
5389,3206522,51481,51.90937,4.471628,28992,266
5390,3206524,36488,51.922585,4.488208,28992,443
5391,3206526,36827,51.909306,4.501493,28992,500
5392,3206528,150959,51.924877,4.478096,28992,470
5393,3206530,129116,51.913601,4.496871,28992,426
5394,3206534,18993,51.930588,4.491007,28992,141
5395,3206536,32421,51.924225,4.468894,28992,67
5396,3206537,16860,51.917206,4.523363,28992,357
5397,3206544,18520,51.917175,4.523425,28992,337
5398,3206545,38413,51.904873,4.499263,28992,495
5399,3206548,43977,51.960251,4.504422,28992,383
5400,5262473,85883,52.076801664826,4.3149083351749,28992,401
5401,3206562,184987,51.911915,4.468435,28992,391
5402,3206551,71170,51.923851,4.485685,28992,12
5403,3206552,69571,51.903095,4.497225,28992,237
5404,3206554,36885,51.920216,4.473578,28992,335
5405,3206556,49195,51.94046,4.47955,28992,34
5406,3206557,10281,51.9268,4.473886,28992,445
5407,3206566,109015,51.919624,4.477272,28992,310
5408,3206574,63695,51.918083,4.477368,28992,141
5409,3206576,109015,51.919666,4.477287,28992,493
5410,3206578,22675,51.948257,4.486127,28992,201
5411,3206580,23865,51.92804,4.498018,28992,80
5412,3206581,38095,51.927811,4.509008,28992,165
5413,3206582,51396,51.921295,4.559027,28992,272
5414,3206583,144787,51.920898,4.502065,28992,162
5415,3206585,162591,51.91621,4.47971,28992,336
5416,3206588,61316,51.926651,4.471025,28992,355
5417,3206590,58585,51.916382,4.448238,28992,92
5418,3206592,25498,51.938892,4.479555,28992,69
5419,3206593,25550,51.92524,4.478209,28992,393
5420,3206597,97776,51.912487,4.47803,28992,411
5421,3206598,164766,51.945198,4.481023,28992,244
5422,3206601,30552,51.897018,4.523694,28992,484
5423,3206602,127983,51.917198,4.523573,28992,342
5424,3206603,57064,51.92263,4.50468,28992,319
5425,3206604,90725,51.938828,4.479387,28992,11
5426,3206605,18520,51.917168,4.523515,28992,93
5427,3206606,64428,51.91637,4.448272,28992,406
